name,html,icon,img,x_coordinate,y_coordinate
Valley Heights: Fixed Speed Camera,"<img src=""https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/oiq3i6bi3s9lp6flev00hjek0o/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lFR4EA_WcCX5RjObyf1UZa_3f9bkKRpJDamHNOvEcL9pcmmLmVeFc49k3fqOtWz_dTuSu3WN_QrHFhwsUnMHgfuM9tzIwRSZr3B1YSMv59MIM6uVupZCSkOzdMPAK-iFE3KcRael9F-qsM0ZogCb8aVU6LPiOiQcB5lEe4RAyA1zloKN5uVEYQDUA?session=0&fife"" height=""200"" width=""auto"" /><br><br>Valley Heights - Great Western Highway A32 - between The Valley Rd & Sun Valley Rd.<br><br>EastBound Only",#icon-1535-FFEA00,https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/oiq3i6bi3s9lp6flev00hjek0o/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lFR4EA_WcCX5RjObyf1UZa_3f9bkKRpJDamHNOvEcL9pcmmLmVeFc49k3fqOtWz_dTuSu3WN_QrHFhwsUnMHgfuM9tzIwRSZr3B1YSMv59MIM6uVupZCSkOzdMPAK-iFE3KcRael9F-qsM0ZogCb8aVU6LPiOiQcB5lEe4RAyA1zloKN5uVEYQDUA?session=0&fife,150.591992,-33.711913
Wardell: Fixed Speed Camera,"<img src=""https://doc-10-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/2j0p1t8p1knpp1pcrtlj32ti88/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kntaoW3nucV1yg-mqGVVkC3zGEq0Qm1YM5DIxVcSYj6zT3htR2pdkvitDNf93vfE2eeihdb8hIM-CJDVh5s-BNgjiwZYSdCgY9m73p_CvQE8gj7WjaClzybkB34pQ6JB_5CR6XCDMJThAKwJXnLkOvzyNngbiWEtkRsQMXrnlU1Z55T3ss1vHA5IE?session=0&fife"" height=""200"" width=""auto"" /><br><br>Wardell - Pacific Highway A1 - near Carlisle St.<br>Note: this camera is located in a 80 zone.<br><br>SouthBound Only",#icon-1535-FFEA00,https://doc-10-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/2j0p1t8p1knpp1pcrtlj32ti88/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kntaoW3nucV1yg-mqGVVkC3zGEq0Qm1YM5DIxVcSYj6zT3htR2pdkvitDNf93vfE2eeihdb8hIM-CJDVh5s-BNgjiwZYSdCgY9m73p_CvQE8gj7WjaClzybkB34pQ6JB_5CR6XCDMJThAKwJXnLkOvzyNngbiWEtkRsQMXrnlU1Z55T3ss1vHA5IE?session=0&fife,153.4674806,-28.9458786
Warrawong: Fixed Speed Camera,"<img src=""https://doc-0o-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/jc30lveon269qsod5hhlnrr3jg/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kdj0nmkWdfqrNE0EMnq1f4s1qi_BsykdJL3CKjW0aXqTv40i5UDWa91qnQVE0CdDA-HkDeEaewSNBNrOYWC6dcV1KtgHhtHLp-hqM5REqIiK5YrMT0rxH0gSzf2SAktQn3jFJnAgBByp1bcliuAS-NUwC8ESCMaZtm0o1MzwfWSirTGDtEHBsZSj4?session=0&fife"" height=""200"" width=""auto"" /><br><br>Warrawong - Northcliffe Drive 155 - between Kully Way & Griffin St.",#icon-1535-FFEA00,https://doc-0o-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/jc30lveon269qsod5hhlnrr3jg/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kdj0nmkWdfqrNE0EMnq1f4s1qi_BsykdJL3CKjW0aXqTv40i5UDWa91qnQVE0CdDA-HkDeEaewSNBNrOYWC6dcV1KtgHhtHLp-hqM5REqIiK5YrMT0rxH0gSzf2SAktQn3jFJnAgBByp1bcliuAS-NUwC8ESCMaZtm0o1MzwfWSirTGDtEHBsZSj4?session=0&fife,150.876054,-34.491848
West Pennant Hills: Fixed Speed Camera,"<img src=""https://doc-10-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/n6u9tp8daeu0hgt51dqtg8gbmg/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lD05LWU2SMhuGHzBTpwA19omKlMYnG21Qe9utNi5-ospFyrpn_tFP_Q4qdYJp9EtLvTKoKwl9r7Olnru8mZ_uryM7VnodikGyUFk44MbsphdF6y8sK7Ai7nRG7PJutKuDUsyL6-nMXFueSbDaIzwihr5UZ7PTK25-MqCZVAnYl8UKYgE_I6TSp2Y8?session=0&fife"" height=""200"" width=""auto"" /><br><br>West Pennant Hills - Castle Hill Road 15 - between Victoria Rd & Coonara Av.<br><br>WestBound Only.",#icon-1535-FFEA00,https://doc-10-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/n6u9tp8daeu0hgt51dqtg8gbmg/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lD05LWU2SMhuGHzBTpwA19omKlMYnG21Qe9utNi5-ospFyrpn_tFP_Q4qdYJp9EtLvTKoKwl9r7Olnru8mZ_uryM7VnodikGyUFk44MbsphdF6y8sK7Ai7nRG7PJutKuDUsyL6-nMXFueSbDaIzwihr5UZ7PTK25-MqCZVAnYl8UKYgE_I6TSp2Y8?session=0&fife,151.0385343,-33.7400009
Wollongbar: Fixed Speed Camera,"<img src=""https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/k0ria1v18kclsm7u96egptv09s/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lUSTYmNAM5nNBp0shmjwrUKdR44B3vLhtzD3AWYiKhwJFTlWiwHDcHWIwshaWw8avkSaep49xeTWP686ngOmVbbnNwjFdZ__utfl7O_eI-_BbombuJqFIrSyArNS9RvCcDqZGByJNcks54nF6mg5bBikFEGYOEnjDAiFSKHQLEFgdr4Ad6XKAgC1c?session=0&fife"" height=""200"" width=""auto"" /><br><br>Wollongbar - Bruxner Highway B60 - between Cowlong Rd & McLeans Ridges Rd.",#icon-1535-FFEA00,https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/k0ria1v18kclsm7u96egptv09s/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lUSTYmNAM5nNBp0shmjwrUKdR44B3vLhtzD3AWYiKhwJFTlWiwHDcHWIwshaWw8avkSaep49xeTWP686ngOmVbbnNwjFdZ__utfl7O_eI-_BbombuJqFIrSyArNS9RvCcDqZGByJNcks54nF6mg5bBikFEGYOEnjDAiFSKHQLEFgdr4Ad6XKAgC1c?session=0&fife,153.390781,-28.812373
Woodburn: Fixed Speed Camera,"<img src=""https://doc-14-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/115gloj4noul9i7qun2061h88k/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9m0pYNDcL4eJUK9NsgSvmr3AcJzEUowaMUZQH7_Pp9G3htseD-LuCetspAwdX5xnWjDDJDIj1jxqcsWb-6UZGwZ1VX4PAmG2SYaD261HLeJNUUrTEKpjTQQZ0_nxuYxLV9QSaeSMExFfpQ2j18khM64psPwjV0Yv_1RfkFbYMt05bSIo5gxJiir0n0?session=0&fife"" height=""200"" width=""auto"" /><br><br>Woodburn - Pacific Highway A1 - between Richmond St & Kent St.",#icon-1535-FFEA00,https://doc-14-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/115gloj4noul9i7qun2061h88k/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9m0pYNDcL4eJUK9NsgSvmr3AcJzEUowaMUZQH7_Pp9G3htseD-LuCetspAwdX5xnWjDDJDIj1jxqcsWb-6UZGwZ1VX4PAmG2SYaD261HLeJNUUrTEKpjTQQZ0_nxuYxLV9QSaeSMExFfpQ2j18khM64psPwjV0Yv_1RfkFbYMt05bSIo5gxJiir0n0?session=0&fife,153.351264,-29.067442
Yagoona: Fixed Speed Camera,"<img src=""https://doc-0o-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/o3roflgk5taj2l5ttblvthl1ds/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9ms3lRIUahI6Lb1z6CLSTe12z1SlPgyYwY9xEntLdJyn8AT_jXEjNq4kuVtaTH5hvrcFPic0vIkPJHuVkP2pT-8ozTm3FXMfVwvrqzTiG88ZfO0hoFBWKzIdmEtRFkEQvCIqZiEk2NEBtuxriO6rIWGf1zOsv5eqFF3Wu1OrhDuJy6kKBmnobuorr0?session=0&fife"" height=""200"" width=""auto"" /><br><br>Yagoona - Hume Highway A22 - between Smith St and Brennan Av.<br><br>EastBound Only",#icon-1535-FFEA00,https://doc-0o-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/o3roflgk5taj2l5ttblvthl1ds/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9ms3lRIUahI6Lb1z6CLSTe12z1SlPgyYwY9xEntLdJyn8AT_jXEjNq4kuVtaTH5hvrcFPic0vIkPJHuVkP2pT-8ozTm3FXMfVwvrqzTiG88ZfO0hoFBWKzIdmEtRFkEQvCIqZiEk2NEBtuxriO6rIWGf1zOsv5eqFF3Wu1OrhDuJy6kKBmnobuorr0?session=0&fife,151.008673,-33.904734
Ashfield: School Zone Speed Camera,"<img src=""https://doc-04-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/56a6ofqbtvtkniibpnpcq3bqc8/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mut85Gc0fJQuZkOD2RS6zSP5H_7Xd-QItyMsC2m_TDrZl7GrUWxttPYsX6OHdPWOV-rSHreT2VHJ_V9fHJf78n8UhDrSu1afXy9f-1LbJBQsexuL4L3vGK4xZBQ86iNkos0IMeEM3W8H3q-FBO4FHJ37pC2jqLeq2GakcaDjoG7zJv7PYlnsyjqMA?session=0&fife"" height=""200"" width=""auto"" /><br><br>Ashfield - Hume Highway A22 - between Murrell St & Queen St.<br>Ashfield Public School.<br>Note: Variable Speed Enforced.<br>Note: both directions are monitored.",#icon-1535-F57C00,https://doc-04-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/56a6ofqbtvtkniibpnpcq3bqc8/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mut85Gc0fJQuZkOD2RS6zSP5H_7Xd-QItyMsC2m_TDrZl7GrUWxttPYsX6OHdPWOV-rSHreT2VHJ_V9fHJf78n8UhDrSu1afXy9f-1LbJBQsexuL4L3vGK4xZBQ86iNkos0IMeEM3W8H3q-FBO4FHJ37pC2jqLeq2GakcaDjoG7zJv7PYlnsyjqMA?session=0&fife,151.12742,-33.890051
Bankstown: School Zone Speed Cameras,"<img src=""https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/uedjmnv8kcm9d8kid3d8ojdle4/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mO7BrWroBE9Z2RZZiuB7ZDUUlvXto7AD0n9AK-1wrzw4sWw20HVC78mqw9t0pSPGyYa2Og3M-NheVyuAfEXUet0mw2I2_IWh5_Kqjf3ImYXVrPJj1cJ21zA_pHywzyhemajyxlxVcCbE_083ZGQklfUhMtekzPnJVANS_s-ID2AzFnCOXt58bJk8k?session=0&fife"" height=""200"" width=""auto"" /><br><br>Bankstown - Hume Highway A22. <br><br>Between Rookwood Rd & Stacey St.<br>Note: Variable Speed Enforced.<br><br>Bankstown North Public School.",#icon-1535-F57C00,https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/uedjmnv8kcm9d8kid3d8ojdle4/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mO7BrWroBE9Z2RZZiuB7ZDUUlvXto7AD0n9AK-1wrzw4sWw20HVC78mqw9t0pSPGyYa2Og3M-NheVyuAfEXUet0mw2I2_IWh5_Kqjf3ImYXVrPJj1cJ21zA_pHywzyhemajyxlxVcCbE_083ZGQklfUhMtekzPnJVANS_s-ID2AzFnCOXt58bJk8k?session=0&fife,151.038505,-33.906021
Beverly Hills: School Zone Speed Cameras,"<img src=""https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/fiimcm7d3159pl2s2km3ae3sec/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lFl6DoUhIBw0s-J4Or00Zbux9NW1xV6dGVaT2N0mDEopxVgLjHCVZ9Run8I-bN2njH9ZtuVa-dEcAEh8GuAUXDAW3RV8wcv5Y2Ej_6yTzk0DFMTqwN3KnJfdFW4RibqmNYz7J3vxnuGBHfW5nY2qKW1UkUdRXFXiOPG0JC-DWnil-X60RHlbz0C6Y?session=0&fife"" height=""200"" width=""auto"" /><br><br>Beverly Hills - King Georges Road A3 - between Stoney Creek Rd & Edgbaston Rd.<br>Beverly Hills Girls High School.<br>Note: Variable Speed Enforced",#icon-1535-F57C00,https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/fiimcm7d3159pl2s2km3ae3sec/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lFl6DoUhIBw0s-J4Or00Zbux9NW1xV6dGVaT2N0mDEopxVgLjHCVZ9Run8I-bN2njH9ZtuVa-dEcAEh8GuAUXDAW3RV8wcv5Y2Ej_6yTzk0DFMTqwN3KnJfdFW4RibqmNYz7J3vxnuGBHfW5nY2qKW1UkUdRXFXiOPG0JC-DWnil-X60RHlbz0C6Y?session=0&fife,151.081742,-33.950527
Bonnyrigg: School Zone Speed Camera,"<img src=""https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/5ejdorq9ultkd8ltoi54jdqpkc/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9l10QqcDMvsBQAB2Yu4bT5LA6NPy_qa6qnI0pK0fGVXksaNZt6CRt0DceeNV5Ti3lXjpBzqu-fmECAnh90RZlGZIh8iMKLkb7vqA9PirLznrE5YQUgn1NH0iuITHs6_4RcRN4zMbC0rpEXNg25tyX21pWb66srn2Z9jJq2cFFjjpmlmJoYC3VUUoH4?session=0&fife"" height=""200"" width=""auto"" /><br><br>Bonnyrigg - Cabramatta Road - between Katinka St & Tarlington Parade.<br>Bonnyrigg High School & Our Lady of<br>Mt Carmel Primary School.<br>Note: Variable Speed Enforced",#icon-1535-F57C00,https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/5ejdorq9ultkd8ltoi54jdqpkc/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9l10QqcDMvsBQAB2Yu4bT5LA6NPy_qa6qnI0pK0fGVXksaNZt6CRt0DceeNV5Ti3lXjpBzqu-fmECAnh90RZlGZIh8iMKLkb7vqA9PirLznrE5YQUgn1NH0iuITHs6_4RcRN4zMbC0rpEXNg25tyX21pWb66srn2Z9jJq2cFFjjpmlmJoYC3VUUoH4?session=0&fife,150.894974,-33.893723
Castle Hill: School Zone Speed Camera,"<img src=""https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/ah5rf11pvam1hi7jeij5f1ulhg/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mT6vh7diJgfQlfar-SjYs5ah8P2GkiMYt1BtSAgmPwjdwCZysICUUJiPZyExTT0CZmtiDlBFbJjgroRnQKgq4o0oGovMVM__T1QS7GMjcEV-CrgeC_kqWfPoogVjphh1N2cGI7Vieh6sadTxO5_7Jaq03KJvUhU7N-PxVxKSXOkXJiXyKtFMqX0dY?session=0&fife"" height=""200"" width=""auto"" /><br><br>Castle Hill - Old Northern Road - between Telfer Rd & Brisbane Rd.<br>St Bernadette?s Primary School.<br>Note: Variable Speed Enforced",#icon-1535-F57C00,https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/ah5rf11pvam1hi7jeij5f1ulhg/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mT6vh7diJgfQlfar-SjYs5ah8P2GkiMYt1BtSAgmPwjdwCZysICUUJiPZyExTT0CZmtiDlBFbJjgroRnQKgq4o0oGovMVM__T1QS7GMjcEV-CrgeC_kqWfPoogVjphh1N2cGI7Vieh6sadTxO5_7Jaq03KJvUhU7N-PxVxKSXOkXJiXyKtFMqX0dY?session=0&fife,151.01333,-33.731741
Condell Park: School Zone Speed Camera,"<img src=""https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/39rukng388vtt3spfsbll1s8j4/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mfF4SEq8PdTHt8_4eNAMIZU-FAyRRB7HC25FK2ueEgW3hajadT1jQLNh73HPwxf_05bhgfuBtU2ig5SKEXbsoWxgZBLEEKPRqNdys9yNmewtYE5a2mpWwiNuDkGc9a9f8WDCQNBdTvd6Dbqb84vy42ZgWgTPoZJJyDnbfgb2jfKetAz1qDT0a2hvU?session=0&fife"" height=""200"" width=""auto"" /><br><br>Condell Park - Edgar Street - between Augusta St & Upper Railway Parade.<br>Condell Park Primary School.<br>Note: Variable Speed Enforced",#icon-1535-F57C00,https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/39rukng388vtt3spfsbll1s8j4/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mfF4SEq8PdTHt8_4eNAMIZU-FAyRRB7HC25FK2ueEgW3hajadT1jQLNh73HPwxf_05bhgfuBtU2ig5SKEXbsoWxgZBLEEKPRqNdys9yNmewtYE5a2mpWwiNuDkGc9a9f8WDCQNBdTvd6Dbqb84vy42ZgWgTPoZJJyDnbfgb2jfKetAz1qDT0a2hvU?session=0&fife,151.012581,-33.925435
Eastgardens / Maroubra: School Zone Speed Cameras,"<img src=""https://doc-0k-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/ame8knhnjlqfph5aoi68pnv0tc/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mGiGeImYuqlPwnkmep_2aQETHN6NEVADR-NyVIz1iIemGEf6IzmXQknUBbUT_WANhXMktsCUAwShfBX7NtppPVMvRUFnIApomdeykmzvrcBbgFbyrgXeVtWfKt7hbfkYfBrohLaP6ZcsGluemoMOhHhCpiQNIWZwU6VJLuu7j3HEbKPFsivOaYmZg?session=0&fife"" height=""200"" width=""auto"" /><br><br>Eastgardens / Maroubra - Bunnerong Road - between Fitzgerald Av & Smith St.<br>Marist College Pagewood.<br>Note: Variable Speed Limit Enforced",#icon-1535-F57C00,https://doc-0k-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/ame8knhnjlqfph5aoi68pnv0tc/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mGiGeImYuqlPwnkmep_2aQETHN6NEVADR-NyVIz1iIemGEf6IzmXQknUBbUT_WANhXMktsCUAwShfBX7NtppPVMvRUFnIApomdeykmzvrcBbgFbyrgXeVtWfKt7hbfkYfBrohLaP6ZcsGluemoMOhHhCpiQNIWZwU6VJLuu7j3HEbKPFsivOaYmZg?session=0&fife,151.228918,-33.947049
Epping:ÿWarning Mode School Zone Speed Cameraÿ,"<img src=""https://doc-04-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/8jirfe5lrjvtkucg80eao0jel4/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9k4adjI1N4aWsrq0pNMW1p6pdk0LZnW7hgknNb2fpAZNrh0d_IKC2nRBsS5vafKmst_16814qHejZxNkKTUAJrwJChmyIj0ig4hhylRhlQHIs5ac8O3-cl7sGjFyAEtyE29PCtQVSd__ekrnD91PrhiG_wKH5YGGS53q87-19lckjwe6fkXiiceS-s?session=0&fife"" height=""200"" width=""auto"" /><br><br>Epping - Carlingford Road - between Midson Rd & Duntroon Av.<br>Epping West Public School.<br>Note: Variable Speed Limit Enforced.<br>Note: Camera is in warning mode only",#icon-1535-F57C00,https://doc-04-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/8jirfe5lrjvtkucg80eao0jel4/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9k4adjI1N4aWsrq0pNMW1p6pdk0LZnW7hgknNb2fpAZNrh0d_IKC2nRBsS5vafKmst_16814qHejZxNkKTUAJrwJChmyIj0ig4hhylRhlQHIs5ac8O3-cl7sGjFyAEtyE29PCtQVSd__ekrnD91PrhiG_wKH5YGGS53q87-19lckjwe6fkXiiceS-s?session=0&fife,151.068082,-33.77381
Gateshead: School Zone Speed Cameras,"<img src=""https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/t8sh5c5t602cm7muh67rur3h4c/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kjNdwKQYkJSlHQZhQXB9YLzrTf6_KZnCwP5WrCXDoVec-qtOq66LMPqftMw0_zMT9N8yAmLFjhyS7RYbyVOJ-Ztg1GR1DDIihve-CDbZU7PqFkgRVEJl9sS82gIL6bs_FpqDBEVjGCz0lyBNo7hVhG0s1yT_yFmQ8N-hooDjsmXxd5VQKLKu_n2tE?session=0&fife"" height=""200"" width=""auto"" /><br><br>Gateshead - Pacific Highway A43 - between Sydney St & Macquarie Av.<br>Hunter Sports High School, Gateshead<br>Public School, St Mary's High School.<br>Note: Variable Speed Limit Enforced",#icon-1535-F57C00,https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/t8sh5c5t602cm7muh67rur3h4c/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kjNdwKQYkJSlHQZhQXB9YLzrTf6_KZnCwP5WrCXDoVec-qtOq66LMPqftMw0_zMT9N8yAmLFjhyS7RYbyVOJ-Ztg1GR1DDIihve-CDbZU7PqFkgRVEJl9sS82gIL6bs_FpqDBEVjGCz0lyBNo7hVhG0s1yT_yFmQ8N-hooDjsmXxd5VQKLKu_n2tE?session=0&fife,151.692033,-32.983693
Guildford: School Zone Speed Cameras,"<img src=""https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/qnts4qnqthjg3mjphbmltk9m20/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lye0b1aMT75nDfgXvrQsusayLZ0XbPNfiaIn5g9vCxc8T8S_bJBfQQlE5A9vlPVJreJkBqAh_DaNXDhBkUAcIxLhRbSqHdw2a04cQ-vmkvXOqV2Bl6yNWAPwfGUg6TqZUpJjHvEq65RDaIDbj6srUpDfa1Q-JBWGgET-1tGl5vt32vPT7pms9gG-0?session=0&fife"" height=""200"" width=""auto"" /><br><br>Guildford - Woodville Road - between Kenelda Av & Osgood St.<br>Granville South Public School.<br>Note: Variable Speed Limit Enforced",#icon-1535-F57C00,https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/qnts4qnqthjg3mjphbmltk9m20/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lye0b1aMT75nDfgXvrQsusayLZ0XbPNfiaIn5g9vCxc8T8S_bJBfQQlE5A9vlPVJreJkBqAh_DaNXDhBkUAcIxLhRbSqHdw2a04cQ-vmkvXOqV2Bl6yNWAPwfGUg6TqZUpJjHvEq65RDaIDbj6srUpDfa1Q-JBWGgET-1tGl5vt32vPT7pms9gG-0?session=0&fife,150.997121,-33.848726
Gymea:ÿWarning Mode School Zone Speed Cameraÿ,"<img src=""https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/iq5oji84bm1smcmoaj5uligtq0/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mU9GwmgdmXZ0fnqS35UANS6_9uljVzhbG5B2K536r6fVGmpVeRxasxHyqDiPludoIG5CnQRM8XsYrGc2_qAv_7m8-Z5ahicX-4gkC0JEeTpmSD_Vjq7RGQb97VkJAia6QWNqTNL_uxIQ5ePR9FNnZeuwqC15Al-983QQdNPZfG5OHV40R5sOQ40uU?session=0&fife"" height=""200"" width=""auto"" /><br><br>Gymea - President Avenue - between Koorabell Rd & Gymea Bay South Rd.<br>St Catherine Labore Primary School.<br>Note: Variable Speed Limit Enforced.<br><br>EastBound Only",#icon-1535-F57C00,https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/iq5oji84bm1smcmoaj5uligtq0/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mU9GwmgdmXZ0fnqS35UANS6_9uljVzhbG5B2K536r6fVGmpVeRxasxHyqDiPludoIG5CnQRM8XsYrGc2_qAv_7m8-Z5ahicX-4gkC0JEeTpmSD_Vjq7RGQb97VkJAia6QWNqTNL_uxIQ5ePR9FNnZeuwqC15Al-983QQdNPZfG5OHV40R5sOQ40uU?session=0&fife,151.083668,-34.037549
